,Date,Year,Month,Day,MaxTemp,MinTemp,Rain,Snow,SnowDepth,Wind,PeakTwoMinWind,PeakWindDirection,PeakGust,fog_wt01,thunder_wt03,hail_wt05,haze_wt08,blowing_snow_wt09,funnel_cloud_wt10,damaging_wind_wt11,rain_wt16,freezing_rain_wt17,snow_wt18,HighWaterLevel,MeanWaterLevel,LowWaterLevel
3997,"""1969-12-10""",1969,12,10,7.2,-0.6,0,0,51,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.9,176.66,176.367
3998,"""1969-12-11""",1969,12,11,3.3,-6.1,0.8,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,1,176.9,176.66,176.367
3999,"""1969-12-12""",1969,12,12,-2.8,-10.6,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.9,176.66,176.367
4000,"""1969-12-13""",1969,12,13,4.4,-2.8,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.9,176.66,176.367
4001,"""1969-12-14""",1969,12,14,2.2,-5,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,1,176.9,176.66,176.367
4002,"""1969-12-15""",1969,12,15,0.6,-6.7,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.9,176.66,176.367
4003,"""1969-12-16""",1969,12,16,1.7,-5,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.9,176.66,176.367
4004,"""1969-12-17""",1969,12,17,-1.7,-7.8,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.9,176.66,176.367
4005,"""1969-12-18""",1969,12,18,2.8,-3.3,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,1,176.9,176.66,176.367
4006,"""1969-12-19""",1969,12,19,-2.2,-6.7,0.3,3,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.9,176.66,176.367
4007,"""1969-12-20""",1969,12,20,-2.8,-9.4,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.9,176.66,176.367
4008,"""1969-12-21""",1969,12,21,-1.7,-6.1,0.8,8,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.9,176.66,176.367
4009,"""1969-12-22""",1969,12,22,0,-8.9,1.5,30,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.9,176.66,176.367
4010,"""1969-12-23""",1969,12,23,-2.2,-4.4,7.1,251,203,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,176.9,176.66,176.367
4011,"""1969-12-24""",1969,12,24,-3.3,-10,5.1,53,254,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.9,176.66,176.367
4012,"""1969-12-25""",1969,12,25,-2.2,-6.1,0,0,229,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,1,176.9,176.66,176.367
4013,"""1969-12-26""",1969,12,26,-3.3,-10,0,0,229,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,1,176.9,176.66,176.367
4014,"""1969-12-27""",1969,12,27,0.6,-7.2,0,0,178,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.9,176.66,176.367
4015,"""1969-12-28""",1969,12,28,0,-3.9,1.5,20,127,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.9,176.66,176.367
4016,"""1969-12-29""",1969,12,29,-1.1,-2.8,0,0,152,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.9,176.66,176.367
4017,"""1969-12-30""",1969,12,30,2.2,-2.8,0,0,127,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.9,176.66,176.367
4018,"""1969-12-31""",1969,12,31,1.1,-7.2,0,3,76,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.9,176.66,176.367
4019,"""1970-01-01""",1970,1,1,-1.7,-5.6,0.5,5,76,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.705,176.58,176.449
4020,"""1970-01-02""",1970,1,2,-3.3,-10.6,0,0,76,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.705,176.58,176.449
4021,"""1970-01-03""",1970,1,3,-7.8,-13.9,0.3,3,76,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.705,176.58,176.449
4022,"""1970-01-04""",1970,1,4,-3.3,-16.1,0,0,76,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.705,176.58,176.449
4023,"""1970-01-05""",1970,1,5,-7.8,-18.9,0,0,76,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.705,176.58,176.449
4024,"""1970-01-06""",1970,1,6,-13.3,-23.9,0,0,76,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.705,176.58,176.449
4025,"""1970-01-07""",1970,1,7,-15,-23.3,0,5,76,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,1,176.705,176.58,176.449
4026,"""1970-01-08""",1970,1,8,-17.8,-20,0.5,13,102,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,176.705,176.58,176.449
4027,"""1970-01-09""",1970,1,9,-9.4,-18.3,0,0,102,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.705,176.58,176.449
4028,"""1970-01-10""",1970,1,10,-8.3,-20,0,0,102,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.705,176.58,176.449
4029,"""1970-01-11""",1970,1,11,-3.9,-8.3,0.5,5,102,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,1,176.705,176.58,176.449
4030,"""1970-01-12""",1970,1,12,-2.8,-12.8,0,0,102,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.705,176.58,176.449
4031,"""1970-01-13""",1970,1,13,-5,-15.6,1.8,28,102,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.705,176.58,176.449
4032,"""1970-01-14""",1970,1,14,-3.9,-6.1,2.8,41,152,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.705,176.58,176.449
4033,"""1970-01-15""",1970,1,15,2.8,-7.2,0,0,178,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.705,176.58,176.449
4034,"""1970-01-16""",1970,1,16,2.8,-3.9,0.3,3,76,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,1,176.705,176.58,176.449
4035,"""1970-01-17""",1970,1,17,-3.9,-11.7,7.4,64,102,NA,NA,NA,NA,1,0,0,1,1,0,0,0,0,1,176.705,176.58,176.449
4036,"""1970-01-18""",1970,1,18,-11.7,-18.9,0,0,127,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.705,176.58,176.449
4037,"""1970-01-19""",1970,1,19,-16.1,-23.9,0,0,127,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.705,176.58,176.449
4038,"""1970-01-20""",1970,1,20,-17.2,-23.3,0,0,127,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.705,176.58,176.449
4039,"""1970-01-21""",1970,1,21,-16.1,-26.1,0,0,127,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.705,176.58,176.449
4040,"""1970-01-22""",1970,1,22,-7.2,-24.4,2,25,127,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.705,176.58,176.449
4041,"""1970-01-23""",1970,1,23,-6.1,-16.1,0.5,8,152,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.705,176.58,176.449
4042,"""1970-01-24""",1970,1,24,1.7,-13.3,0,0,152,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,1,176.705,176.58,176.449
4043,"""1970-01-25""",1970,1,25,3.9,0,0.5,0,152,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,1,176.705,176.58,176.449
4044,"""1970-01-26""",1970,1,26,1.7,-0.6,1,13,102,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,1,176.705,176.58,176.449
4045,"""1970-01-27""",1970,1,27,2.2,0,0.3,0,102,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,1,176.705,176.58,176.449
4046,"""1970-01-28""",1970,1,28,10.6,1.7,0,0,76,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.705,176.58,176.449
4047,"""1970-01-29""",1970,1,29,3.9,-6.7,1.3,13,25,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,1,176.705,176.58,176.449
4048,"""1970-01-30""",1970,1,30,-0.6,-7.8,1.3,18,25,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.705,176.58,176.449
4049,"""1970-01-31""",1970,1,31,7.8,-1.7,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.705,176.58,176.449
4050,"""1970-02-01""",1970,2,1,8.3,2.2,0.3,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.699,176.566,176.394
4051,"""1970-02-02""",1970,2,2,5,-17.2,1,8,0,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,1,176.699,176.566,176.394
4052,"""1970-02-03""",1970,2,3,-16.7,-21.1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.699,176.566,176.394
4053,"""1970-02-04""",1970,2,4,1.1,-18.3,1.8,28,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.699,176.566,176.394
4054,"""1970-02-05""",1970,2,5,2.2,-6.7,0,0,25,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.699,176.566,176.394
4055,"""1970-02-06""",1970,2,6,3.9,0.6,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.699,176.566,176.394
4056,"""1970-02-07""",1970,2,7,2.8,-0.6,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.699,176.566,176.394
4057,"""1970-02-08""",1970,2,8,2.2,1.1,7.4,74,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,1,176.699,176.566,176.394
4058,"""1970-02-09""",1970,2,9,1.1,-6.7,0,0,25,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,1,176.699,176.566,176.394
4059,"""1970-02-10""",1970,2,10,0,-6.7,0,0,25,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,1,176.699,176.566,176.394
4060,"""1970-02-11""",1970,2,11,0,-7.8,0,0,25,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.699,176.566,176.394
4061,"""1970-02-12""",1970,2,12,-5.6,-10,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.699,176.566,176.394
4062,"""1970-02-13""",1970,2,13,-7.2,-13.9,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.699,176.566,176.394
4063,"""1970-02-14""",1970,2,14,-5,-13.3,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.699,176.566,176.394
4064,"""1970-02-15""",1970,2,15,-0.6,-7.8,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.699,176.566,176.394
4065,"""1970-02-16""",1970,2,16,-0.6,-12.2,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.699,176.566,176.394
4066,"""1970-02-17""",1970,2,17,5.6,-4.4,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.699,176.566,176.394
4067,"""1970-02-18""",1970,2,18,7.2,-6.1,4.1,51,0,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,1,176.699,176.566,176.394
4068,"""1970-02-19""",1970,2,19,-5.6,-16.1,0,0,51,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.699,176.566,176.394
4069,"""1970-02-20""",1970,2,20,-6.7,-15,0,0,51,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.699,176.566,176.394
4070,"""1970-02-21""",1970,2,21,6.7,-6.7,0,0,51,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.699,176.566,176.394
4071,"""1970-02-22""",1970,2,22,10,0.6,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.699,176.566,176.394
4072,"""1970-02-23""",1970,2,23,7.8,-2.2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.699,176.566,176.394
4073,"""1970-02-24""",1970,2,24,9.4,-1.1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.699,176.566,176.394
4074,"""1970-02-25""",1970,2,25,-0.6,-10.6,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.699,176.566,176.394
4075,"""1970-02-26""",1970,2,26,5,-10.6,0.5,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,1,176.699,176.566,176.394
4076,"""1970-02-27""",1970,2,27,0.6,-2.8,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.699,176.566,176.394
4077,"""1970-02-28""",1970,2,28,1.7,-3.9,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.699,176.566,176.394
4078,"""1970-03-01""",1970,3,1,3.3,0,2.8,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,176.651,176.541,176.401
4079,"""1970-03-02""",1970,3,2,6.1,2.2,1.3,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.651,176.541,176.401
4080,"""1970-03-03""",1970,3,3,12.8,4.4,8.4,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,176.651,176.541,176.401
4081,"""1970-03-04""",1970,3,4,12.8,-1.7,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.651,176.541,176.401
4082,"""1970-03-05""",1970,3,5,6.7,-2.8,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.651,176.541,176.401
4083,"""1970-03-06""",1970,3,6,7.8,-1.1,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,176.651,176.541,176.401
4084,"""1970-03-07""",1970,3,7,9.4,-2.2,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.651,176.541,176.401
4085,"""1970-03-08""",1970,3,8,1.7,-3.9,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.651,176.541,176.401
4086,"""1970-03-09""",1970,3,9,1.1,-3.3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.651,176.541,176.401
4087,"""1970-03-10""",1970,3,10,-0.6,-6.1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.651,176.541,176.401
4088,"""1970-03-11""",1970,3,11,3.9,-6.1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.651,176.541,176.401
4089,"""1970-03-12""",1970,3,12,5,-4.4,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.651,176.541,176.401
4090,"""1970-03-13""",1970,3,13,0.6,-6.7,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.651,176.541,176.401
4091,"""1970-03-14""",1970,3,14,2.2,-6.1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.651,176.541,176.401
4092,"""1970-03-15""",1970,3,15,0.6,-8.9,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.651,176.541,176.401
4093,"""1970-03-16""",1970,3,16,5.6,-7.8,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.651,176.541,176.401
4094,"""1970-03-17""",1970,3,17,7.2,-4.4,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.651,176.541,176.401
4095,"""1970-03-18""",1970,3,18,5,0.6,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.651,176.541,176.401
4096,"""1970-03-19""",1970,3,19,8.9,2.8,10.2,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.651,176.541,176.401
4097,"""1970-03-20""",1970,3,20,5,2.2,0.5,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,1,176.651,176.541,176.401
4098,"""1970-03-21""",1970,3,21,15,-1.7,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.651,176.541,176.401
4099,"""1970-03-22""",1970,3,22,8.9,-1.1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.651,176.541,176.401
4100,"""1970-03-23""",1970,3,23,11.1,-2.2,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,1,176.651,176.541,176.401
4101,"""1970-03-24""",1970,3,24,10,1.1,0.3,3,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,176.651,176.541,176.401
4102,"""1970-03-25""",1970,3,25,8.3,0.6,14.7,147,0,NA,NA,NA,NA,1,1,0,1,1,0,0,1,0,1,176.651,176.541,176.401
4103,"""1970-03-26""",1970,3,26,5,0,13,122,203,NA,NA,NA,NA,1,1,0,1,1,0,0,0,0,1,176.651,176.541,176.401
4104,"""1970-03-27""",1970,3,27,3.9,-2.2,0.3,3,76,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.651,176.541,176.401
4105,"""1970-03-28""",1970,3,28,-1.1,-9.4,2.5,25,102,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.651,176.541,176.401
4106,"""1970-03-29""",1970,3,29,0,-7.2,0,0,102,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,176.651,176.541,176.401
4107,"""1970-03-30""",1970,3,30,5,-3.3,0,0,102,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.651,176.541,176.401
4108,"""1970-03-31""",1970,3,31,7.2,-3.9,0,0,25,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.651,176.541,176.401
4109,"""1970-04-01""",1970,4,1,2.2,1.1,8.9,81,0,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,1,176.693,176.558,176.288
4110,"""1970-04-02""",1970,4,2,3.3,0,10.2,102,152,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,1,176.693,176.558,176.288
4111,"""1970-04-03""",1970,4,3,6.1,-0.6,0,0,51,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.693,176.558,176.288
4112,"""1970-04-04""",1970,4,4,7.2,-1.7,0,0,25,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.693,176.558,176.288
4113,"""1970-04-05""",1970,4,5,11.1,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.693,176.558,176.288
4114,"""1970-04-06""",1970,4,6,8.3,2.2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.693,176.558,176.288
4115,"""1970-04-07""",1970,4,7,16.1,-1.1,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.693,176.558,176.288
4116,"""1970-04-08""",1970,4,8,22.2,7.2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.693,176.558,176.288
4117,"""1970-04-09""",1970,4,9,15.6,5,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.693,176.558,176.288
4118,"""1970-04-10""",1970,4,10,11.7,-1.1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.693,176.558,176.288
4119,"""1970-04-11""",1970,4,11,8.9,3.9,0.3,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.693,176.558,176.288
4120,"""1970-04-12""",1970,4,12,12.8,3.9,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.693,176.558,176.288
4121,"""1970-04-13""",1970,4,13,8.3,3.9,23.6,0,0,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,176.693,176.558,176.288
4122,"""1970-04-14""",1970,4,14,14.4,5,0.3,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.693,176.558,176.288
4123,"""1970-04-15""",1970,4,15,19.4,3.3,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.693,176.558,176.288
4124,"""1970-04-16""",1970,4,16,22.2,11.1,2.3,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,176.693,176.558,176.288
4125,"""1970-04-17""",1970,4,17,16.7,6.7,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.693,176.558,176.288
4126,"""1970-04-18""",1970,4,18,10.6,4.4,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.693,176.558,176.288
4127,"""1970-04-19""",1970,4,19,15.6,5.6,22.1,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,176.693,176.558,176.288
4128,"""1970-04-20""",1970,4,20,15,6.7,3.8,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,176.693,176.558,176.288
4129,"""1970-04-21""",1970,4,21,12.8,6.7,0.3,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,176.693,176.558,176.288
4130,"""1970-04-22""",1970,4,22,22.2,4.4,3,0,0,NA,NA,NA,NA,0,1,1,1,0,0,0,1,0,0,176.693,176.558,176.288
4131,"""1970-04-23""",1970,4,23,16.7,5.6,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.693,176.558,176.288
4132,"""1970-04-24""",1970,4,24,21.1,7.2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.693,176.558,176.288
4133,"""1970-04-25""",1970,4,25,24.4,12.2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.693,176.558,176.288
4134,"""1970-04-26""",1970,4,26,25.6,10,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,176.693,176.558,176.288
4135,"""1970-04-27""",1970,4,27,25,15.6,7.1,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.693,176.558,176.288
4136,"""1970-04-28""",1970,4,28,26.1,15.6,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.693,176.558,176.288
4137,"""1970-04-29""",1970,4,29,30,20.6,3.8,0,0,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,176.693,176.558,176.288
4138,"""1970-04-30""",1970,4,30,21.7,18.9,23.4,0,0,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,176.693,176.558,176.288
4139,"""1970-05-01""",1970,5,1,21.1,7.8,10.2,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.772,176.657,176.495
4140,"""1970-05-02""",1970,5,2,7.8,3.9,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.772,176.657,176.495
4141,"""1970-05-03""",1970,5,3,22.8,3.3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.772,176.657,176.495
4142,"""1970-05-04""",1970,5,4,21.7,10.6,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.772,176.657,176.495
4143,"""1970-05-05""",1970,5,5,15,4.4,0.5,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,176.772,176.657,176.495
4144,"""1970-05-06""",1970,5,6,10.6,1.1,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.772,176.657,176.495
4145,"""1970-05-07""",1970,5,7,25.6,3.3,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.772,176.657,176.495
4146,"""1970-05-08""",1970,5,8,30,17.2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.772,176.657,176.495
4147,"""1970-05-09""",1970,5,9,25.6,16.1,11.7,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,176.772,176.657,176.495
4148,"""1970-05-10""",1970,5,10,25,14.4,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.772,176.657,176.495
4149,"""1970-05-11""",1970,5,11,20.6,9.4,0.5,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.772,176.657,176.495
4150,"""1970-05-12""",1970,5,12,27.2,9.4,53.6,0,0,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,176.772,176.657,176.495
4151,"""1970-05-13""",1970,5,13,14.4,7.2,10.4,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.772,176.657,176.495
4152,"""1970-05-14""",1970,5,14,13.9,7.2,19.8,0,0,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0,0,176.772,176.657,176.495
4153,"""1970-05-15""",1970,5,15,20.6,10.6,6.6,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.772,176.657,176.495
4154,"""1970-05-16""",1970,5,16,15,7.8,2.5,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,176.772,176.657,176.495
4155,"""1970-05-17""",1970,5,17,20.6,8.3,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.772,176.657,176.495
4156,"""1970-05-18""",1970,5,18,25.6,7.2,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.772,176.657,176.495
4157,"""1970-05-19""",1970,5,19,29.4,12.8,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.772,176.657,176.495
4158,"""1970-05-20""",1970,5,20,29.4,11.1,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.772,176.657,176.495
4159,"""1970-05-21""",1970,5,21,30,18.9,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.772,176.657,176.495
4160,"""1970-05-22""",1970,5,22,30,12.2,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.772,176.657,176.495
4161,"""1970-05-23""",1970,5,23,20,13.3,29.7,0,0,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,176.772,176.657,176.495
4162,"""1970-05-24""",1970,5,24,26.1,15,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.772,176.657,176.495
4163,"""1970-05-25""",1970,5,25,22.8,15.6,6.1,0,0,NA,NA,NA,NA,0,1,0,1,0,0,0,1,0,0,176.772,176.657,176.495
4164,"""1970-05-26""",1970,5,26,17.8,10,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.772,176.657,176.495
4165,"""1970-05-27""",1970,5,27,16.1,7.8,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,176.772,176.657,176.495
4166,"""1970-05-28""",1970,5,28,26.7,10,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,176.772,176.657,176.495
4167,"""1970-05-29""",1970,5,29,29.4,19.4,27.4,0,0,NA,NA,NA,NA,0,1,0,1,0,0,0,1,0,0,176.772,176.657,176.495
4168,"""1970-05-30""",1970,5,30,25.6,20,2.3,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,176.772,176.657,176.495
4169,"""1970-05-31""",1970,5,31,26.1,21.1,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,176.772,176.657,176.495
4170,"""1970-06-01""",1970,6,1,23.9,20,40.6,0,0,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,176.87,176.754,176.666
4171,"""1970-06-02""",1970,6,2,20.6,10,14.7,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,1,0,0,176.87,176.754,176.666
